,Vote,Yearly_ExpensesK,Yearly_IncomeK,Overall_happiness_score,Most_Important_Issue,Avg_Residancy_Altitude,Will_vote_only_large_party,Financial_agenda_matters
1959,Greys,454.449562628,600.486211977,758.920963009,Healthcare,61.0961999413,Yes,No
1960,Blues,423.160050698,590.471764978,599.162335639,Financial,106.657889851,Yes,No
1961,Yellows,400.901657345,582.78556633,615.670506813,Education,110.540044638,Yes,No
1962,Oranges,431.887384662,576.401681684,816.270043616,Social,28.7782617562,Yes,No
1963,Oranges,407.140813982,555.619037982,789.519205051,Environment,220.866912467,Yes,No
1964,Greens,545.144202589,303.731649895,264.326276956,Foreign_Affairs,115.079440148,Yes,Yes
1965,Greens,987.457336012,537.927165566,228.831838584,Other,266.888670492,Yes,Yes
1966,Blues,408.776338685,557.025942063,563.739897989,Environment,114.493342382,Yes,No
1967,Yellows,369.082975102,603.191393607,589.754115299,Environment,17.8819103496,Yes,No
1968,Greys,588.272471033,572.259138034,629.478466406,Healthcare,61.7187041593,Yes,No
1969,Whites,16.8999962043,812.072920196,293.814665438,Military,82.4282966614,Yes,Yes
1970,Oranges,367.380376383,561.558774041,767.637674561,Environment,233.440056908,Yes,No
1971,Blues,586.057338429,673.794364936,641.377885646,Healthcare,244.304331753,Yes,No
1972,Oranges,395.634228731,583.28612113,788.521957255,Education,41.4138351003,Yes,No
1973,Greys,447.060930386,572.244624328,720.425601809,Financial,85.1128943114,Yes,No
1974,Yellows,389.326419131,572.625392771,617.590489055,Education,103.365762201,Yes,No
1975,Yellows,401.947439258,583.538704451,593.628306025,Financial,46.1402581794,Yes,No
1976,Yellows,444.850828819,617.307370635,552.660598952,Healthcare,52.814724368,Yes,No
1977,Reds,568.463279743,605.049015581,627.28094772,Environment,87.4985497187,Yes,No
1978,Pinks,431.321246091,48.2896689791,280.949352067,Other,150.370968494,Yes,Yes
1979,Yellows,426.073416832,634.592339603,644.09853772,Healthcare,76.1888131423,Yes,No
1980,Greys,631.628689329,622.624047071,663.929137736,Financial,75.6669952016,Yes,No
1981,Oranges,374.682834888,565.151267079,721.0655286,Education,155.919585216,Yes,No
1982,Greens,393.192932874,956.080585333,35.4821656365,Foreign_Affairs,81.225887245,Yes,Yes
1983,Yellows,390.89800559,594.244185244,635.466994859,Financial,221.929497144,Yes,No
1984,Blues,402.026976929,,575.571137463,Environment,25.328400301,Yes,No
1985,Reds,593.011083434,647.954261536,699.172856242,Social,267.058812404,Yes,No
1986,Yellows,527.235158933,764.86082317,844.043312776,Healthcare,116.419422755,Yes,No
1987,Blues,595.820509508,642.451562552,633.303759808,Financial,16.1321644125,Yes,No
1988,Reds,579.662835027,635.22681688,673.668566288,Environment,84.1348406514,Yes,No
1989,Oranges,414.321412416,560.027343617,776.425863965,Education,24.7066717706,Yes,No
1990,Pinks,813.691231391,100.076986011,120.521014667,Other,20.7576556313,Yes,Yes
1991,Oranges,405.165855058,548.210768931,733.344971494,Financial,45.4423383639,Yes,No
1992,Pinks,985.857924554,977.101021213,980.950341657,Other,64.9713358214,Yes,Yes
1993,Pinks,809.660943672,624.088482233,988.090628912,Other,61.8134770888,Yes,Yes
1994,Blues,446.225360007,600.176970251,620.073988147,Environment,129.41669536,Yes,No
1995,Whites,247.893933905,690.859223657,606.756812962,Foreign_Affairs,164.126529281,Yes,Yes
1996,Yellows,434.741101298,582.355480429,613.7358058,Environment,77.0598114338,Yes,No
1997,Blues,602.947866515,623.264883169,695.014353428,Education,60.911475277,Yes,No
1998,Blues,420.401077606,565.691150628,565.257750577,Environment,47.9158000232,Yes,No
1999,Whites,31.0021727346,495.133325691,459.708879544,Foreign_Affairs,77.8548714633,Yes,Yes
2000,Oranges,774.23843327,811.370754374,674.670609572,Environment,107.961803198,Yes,No
2001,Greens,285.678465621,223.758240374,176.537767518,Foreign_Affairs,101.381350749,Yes,Yes
2002,Yellows,527.712387601,570.36615618,798.572169082,Financial,67.563343243,Yes,No
2003,Reds,646.680063119,716.658867497,735.250514778,Education,114.572840636,Yes,No
2004,Blues,414.494264765,570.324030169,613.75316395,Social,68.4810698342,Yes,No
2005,Greys,463.91448601,619.929453121,747.579481291,Education,64.7695827831,Yes,No
2006,Blues,416.124266593,566.305987001,595.524518819,Financial,335.714134488,Yes,No
2007,Whites,983.413472539,997.760264892,988.974832435,Foreign_Affairs,236.037758999,Yes,Yes
2008,Oranges,382.285144048,576.683939511,710.40334104,Social,108.789889751,Yes,No
2009,Greys,603.173997666,599.23808778,616.608605635,Environment,80.985948301,Yes,No
2010,Yellows,461.564297491,652.502120008,569.078784398,Financial,172.381139571,Yes,No
2011,Yellows,475.975807564,621.363509513,841.684162965,Healthcare,137.631256391,Yes,No
2012,Reds,541.680639404,631.977585388,673.481087694,Healthcare,64.8126473771,Yes,No
2013,Greens,874.216345972,979.766411049,871.238491498,Other,236.668104959,Yes,Yes
2014,Greens,539.320630053,499.348491609,15.701222932,Other,37.5107093433,Yes,Yes
2015,Whites,965.764200781,985.819705097,983.398191708,Military,56.9064649923,Yes,Yes
2016,Blues,370.195457705,544.481000613,547.056126657,Environment,25.478940267,Yes,No
2017,Reds,598.611296683,645.829584594,660.058531427,Financial,14.4042791996,Yes,No
2018,Yellows,331.382148268,573.947034616,603.996283416,Social,105.488834024,Yes,No
2019,Greys,640.256891946,570.785466497,655.010963932,Education,117.549657911,Yes,No
2020,Reds,571.894410045,649.913459326,690.363559061,Financial,92.335631932,Yes,No
2021,Blues,418.88235968,578.738898841,616.208247236,Environment,45.8877690187,Yes,No
2022,Blues,608.951909407,665.191533031,702.852442598,Financial,39.4702912251,Yes,No
2023,Reds,618.223744092,635.737401601,719.612257827,Financial,117.572663462,Yes,No
2024,Whites,230.461623752,782.79593716,845.442860993,Foreign_Affairs,114.691620457,Yes,Yes
2025,Reds,617.960767561,632.641479393,710.406614958,Healthcare,183.070471652,Yes,No
2026,Blues,581.829657739,613.274426102,655.141243396,Environment,131.89987802,Yes,No
2027,Oranges,449.155442416,555.674019779,785.176303363,Social,284.204958797,Yes,No
2028,Blues,423.111648914,554.476707456,590.794759511,Financial,203.024875032,Yes,No
2029,Reds,407.211206288,672.989994285,870.043109884,Education,65.3687738669,Yes,No
2030,Greens,433.294333681,590.598241667,233.658080222,Other,88.5249890762,Yes,Yes
2031,Reds,386.017602046,678.922315587,850.964451987,Financial,117.826043122,Yes,No
2032,Blues,614.374240067,644.657571032,663.968143221,Environment,159.015061875,Yes,No
2033,Pinks,974.939268174,2.85710766912,388.981772602,Other,56.5844125498,Yes,Yes
2034,Oranges,459.039718493,588.395286506,765.05706069,Social,63.4741439502,Yes,No
2035,Greys,470.75756126,625.398604098,752.412125447,Social,53.1350866694,Yes,No
2036,Blues,,650.947199291,687.516632096,Healthcare,266.86849645,Yes,No
2037,Yellows,351.107124683,542.333592898,595.636838768,Financial,,Yes,No
2038,Pinks,416.670230707,233.51117596,690.656216052,Other,36.2035239805,Yes,Yes
2039,Blues,430.248546936,569.075086963,595.582296685,Social,165.261568547,Yes,No
2040,Greys,644.535595655,616.258952402,663.751457102,Social,92.3160754418,Yes,No
2041,Blues,591.137863568,658.472313411,673.3230224,Education,97.2351469057,Yes,No
2042,Reds,395.149685027,679.083804625,836.7360803,Healthcare,88.8363907589,Yes,No
2043,Greys,463.52198145,588.626040282,714.428289236,Healthcare,152.252580166,Yes,No
2044,Reds,587.293628612,660.557025085,700.503415993,Financial,195.342747349,Yes,No
2045,Yellows,522.749038592,619.13102534,735.102517968,Environment,248.616954926,Yes,No
2046,Blues,576.620811471,631.277830943,665.644333833,Social,141.891305496,Yes,No
2047,Yellows,388.478562397,628.187293888,600.924433521,Healthcare,173.066333203,Yes,No
2048,Yellows,539.694046611,597.899014187,794.007842157,Financial,173.443530921,Yes,No
2049,Whites,229.412314482,846.118158276,575.648125846,Military,215.644523076,Yes,Yes
2050,Yellows,354.275860094,555.653314129,674.362522293,Healthcare,164.823552389,Yes,No
2051,Blues,429.780674121,573.024834249,612.240917227,Healthcare,167.509837241,Yes,No
2052,Greys,624.366262098,594.322768725,643.073619202,Environment,63.5481959932,Yes,No
2053,Oranges,371.776505974,557.761516649,751.179995592,Environment,79.215872643,Yes,No
2054,Yellows,442.268036179,590.079321097,577.875639928,Social,101.034194827,Yes,No
2055,Blues,365.599990008,539.612347222,563.099544629,Environment,111.579578175,Yes,No
2056,Reds,594.286722771,694.406672001,710.401446179,Healthcare,145.383386367,Yes,No
2057,Oranges,423.996899993,569.357093608,743.902167394,Education,63.5032300179,Yes,No
2058,Yellows,455.922446045,610.520456138,611.1295746,Healthcare,62.8004637861,Yes,No
2059,Whites,397.28778461,907.011524793,792.640527224,Foreign_Affairs,251.336344564,Yes,Yes
2060,Reds,377.966805463,739.708389697,846.766239222,Financial,23.2166822439,Yes,No
2061,Pinks,239.522408472,96.3005281519,520.558454551,Military,113.167056414,Yes,Yes
2062,Reds,564.590212702,623.546552594,627.619050363,Environment,38.2139147338,Yes,No
2063,Yellows,517.503997127,602.765767508,807.654174504,Education,83.4190090601,Yes,No
2064,Greys,643.654601716,635.474236833,653.937381954,Healthcare,123.973400845,Yes,No
2065,Greys,453.182342548,582.953504989,719.388771126,Financial,150.471740982,Yes,No
2066,Pinks,822.075024116,372.497483622,885.127940287,Other,136.987131119,Yes,Yes
2067,Greens,350.209678659,819.121621584,331.547581125,Foreign_Affairs,85.9886964283,Yes,Yes
2068,Reds,382.249247207,735.131820906,860.360609031,Social,25.2978021254,Yes,No
2069,Browns,200.765693166,496.811487673,238.713903398,Healthcare,656.03744667,No,No
2070,Greys,620.213784733,586.019510832,629.700950303,Healthcare,15.887038009,Yes,No
2071,Blues,397.054247959,553.864662339,570.356084491,Environment,259.79842122,Yes,No
2072,Oranges,788.199143542,854.924880688,710.376186835,Environment,148.587689835,,No
2073,Oranges,482.829814302,615.798115671,790.313073284,Healthcare,58.5915718486,Yes,No
2074,Oranges,417.707713029,540.573309714,740.579661582,Environment,241.840176583,Yes,No
2075,Blues,429.118418544,583.365181623,599.948765049,Financial,29.4930786356,Yes,No
2076,Pinks,953.235438252,821.491152048,847.618441256,Other,242.041316577,Yes,Yes
2077,Greys,436.298041841,622.02464644,733.171661637,Environment,205.521699769,Yes,No
2078,Yellows,537.63246008,572.369931167,826.44572375,Healthcare,85.2657975804,Yes,No
2079,Pinks,929.431290292,570.717880502,981.824317421,Other,260.120149043,Yes,Yes
2080,Blues,396.472853284,562.983514914,570.56318305,Financial,30.4596416878,Yes,No
2081,Blues,441.873356697,582.194821375,597.022183095,Education,272.636968572,Yes,No
2082,Greys,460.705357567,601.756926512,730.904669582,Environment,100.542222092,Yes,No
2083,Greens,815.654219557,901.944846514,578.077997779,Foreign_Affairs,31.5373569445,Yes,Yes
2084,Oranges,458.751997182,568.948986903,740.689467497,Social,220.236473258,Yes,No
2085,Yellows,431.327370777,587.837283431,620.613379849,Environment,230.408883502,Yes,No
2086,Yellows,495.103324156,615.793271679,737.629796383,Financial,96.0362220384,Yes,No
2087,Reds,576.807262755,651.424572292,687.837555601,Healthcare,184.654427343,Yes,No
2088,Yellows,441.517062514,616.104062013,633.486953731,Financial,116.993050091,Yes,No
2089,Purples,352.838848772,519.893112967,572.157335409,Healthcare,317.002605058,No,Yes
2090,Blues,609.723200665,658.372343809,674.331829027,Financial,60.1068760576,Yes,No
2091,Oranges,410.409350118,598.650754759,788.102381642,Environment,114.671690025,Yes,No
2092,Yellows,349.50059785,576.168691326,575.438504211,Financial,90.6401262732,Yes,No
2093,Whites,714.869634015,731.317475087,831.381378702,Foreign_Affairs,214.614658027,Yes,Yes
2094,Greens,996.768525679,870.079001582,804.668817203,Other,82.8755346186,Yes,Yes
2095,Reds,614.27143334,645.975440444,692.244759728,Social,,Yes,No
2096,Reds,636.042512726,658.069645771,706.006902358,Environment,185.219139694,Yes,No
2097,Yellows,528.815674129,619.105167765,792.13491737,Environment,71.5955217625,Yes,No
2098,Oranges,788.932362529,859.343250977,672.287016133,Social,107.23813941,Yes,No
2099,Reds,,696.866488382,826.883053148,Financial,257.422949033,Yes,No
2100,Greys,424.607228926,572.703446815,719.420650996,Education,198.371755754,Yes,No
2101,Greys,581.792923836,584.513628867,639.881916416,Social,292.497856657,Yes,No
2102,Blues,605.488348341,648.996640825,678.768089009,Environment,103.178182659,Yes,No
2103,Pinks,761.668680759,731.50326591,939.568731773,Other,156.845975068,Yes,Yes
2104,Yellows,416.2463632,567.918871686,608.503199065,Financial,262.66539598,Yes,No
2105,Greys,615.80856189,585.433768067,627.932762368,Financial,244.82546164,Yes,No
2106,Oranges,386.334867246,587.998792315,754.851439817,Healthcare,256.246947058,Yes,No
2107,Pinks,911.652032612,838.94657786,843.964855788,Other,50.1930637212,Yes,Yes
2108,Whites,500.220493414,679.990598299,523.896382073,Military,71.0948366023,Yes,Yes
2109,Yellows,459.652611929,604.576473303,745.501455485,Healthcare,76.7398583768,Yes,No
2110,Reds,557.760264991,637.360801361,669.154298515,Environment,249.579046787,Yes,No
2111,Yellows,522.296294065,650.350812323,800.109135015,Financial,56.6853465933,Yes,No
2112,Oranges,418.047449024,607.565458041,790.972341532,Financial,131.3219408,Yes,No
2113,Oranges,800.849228748,835.185548313,657.26680848,Financial,40.7678890833,Yes,No
2114,Yellows,398.70104754,556.459871992,612.580486274,Environment,89.6993346927,Yes,No
2115,Blues,411.034928777,573.064050576,583.30315303,Social,228.298843178,Yes,No
2116,Greys,641.342001945,611.183811465,674.273851581,Social,43.4735874168,Yes,No
2117,Blues,427.791814199,566.240105317,582.895817218,Financial,89.3035932704,Yes,No
2118,Pinks,973.468311698,966.496793786,997.308822645,Other,165.268040363,Yes,Yes
2119,Yellows,379.166333261,535.186199743,651.525899267,Financial,153.908736421,Yes,No
2120,Blues,434.111673851,589.864753428,599.555745968,Financial,244.81440029,Yes,No
2121,Blues,412.622823147,568.47999398,607.292148054,Social,172.655586668,Yes,No
2122,Pinks,852.862964569,832.883133087,875.407142989,Other,85.4188287968,Yes,Yes
2123,Reds,610.803683647,686.272266232,718.161601383,Social,27.3834418059,Yes,No
2124,Yellows,476.322281956,609.577542319,646.085052498,Environment,210.889594241,Yes,No
2125,Greens,993.945022553,921.011521027,911.185140954,Foreign_Affairs,132.813197817,Yes,Yes
2126,Yellows,424.391482397,636.125538179,656.989830701,Financial,36.3071365571,Yes,No
2127,Blues,378.243282536,561.348334891,571.199444315,Healthcare,331.038448568,Yes,No
2128,Whites,,964.659053732,998.020537134,Foreign_Affairs,110.582605741,Yes,Yes
2129,Yellows,385.233335055,582.102770267,563.365965982,Environment,40.8625809716,Yes,No
2130,Yellows,532.464261996,604.098134182,798.493632656,Education,53.8910542499,Yes,No
2131,Reds,613.567430063,621.472849483,680.533614577,Financial,185.0164,Yes,No
2132,Greens,585.120786577,466.96680081,361.92256189,Other,68.7860473944,Yes,Yes
2133,Blues,570.745047716,638.901123322,645.708216354,Education,223.391695419,Yes,No
2134,Yellows,584.603201578,575.806989123,730.2089662,Social,177.114927764,Yes,No
2135,Reds,382.042557194,703.193816562,803.751581281,Education,45.4292801805,Yes,No
2136,Browns,435.538430444,119.417675438,184.358977153,Environment,395.926509838,,No
2137,Blues,419.227643923,581.709174652,611.546940987,Education,172.203026131,Yes,No
2138,Browns,476.213792514,844.006205254,436.492076109,Environment,347.897706577,No,No
2139,Reds,376.792048638,748.473748635,836.932520709,Healthcare,72.7187668103,Yes,No
2140,Yellows,406.652008831,617.838683782,668.877783382,Healthcare,204.880611769,Yes,No
2141,Greys,646.82673607,626.698609173,677.646849997,Financial,37.4469019799,Yes,No
2142,Reds,592.463301011,666.77493025,708.436855358,Financial,134.852629048,Yes,No
2143,Yellows,450.853941321,624.257674079,638.704953096,Healthcare,122.290742815,Yes,No
2144,Yellows,504.59171989,712.698259912,911.846493828,Environment,68.2460784128,Yes,No
2145,Greys,638.628284869,613.108098342,688.937913561,Healthcare,146.598535252,Yes,No
2146,Blues,418.00220406,581.549255706,632.940660456,Social,30.2678258766,Yes,No
2147,Greens,951.361061977,916.76350195,573.30371649,Other,33.2918244742,Yes,Yes
2148,Yellows,476.40476722,616.648484302,781.426604047,Financial,158.47036771,Yes,No
2149,Pinks,953.021716425,940.359319793,953.58956482,Military,45.1608178974,Yes,Yes
2150,Whites,25.298855966,607.475288124,380.348236125,Military,,Yes,Yes
2151,Reds,634.468790871,716.79355882,735.869276097,Financial,111.595953978,Yes,No
2152,Oranges,761.033597579,847.64727695,657.811265568,Healthcare,90.4023924358,Yes,No
2153,Reds,570.817747284,659.951298857,710.800966785,Social,105.644709607,Yes,No
2154,Pinks,524.0361653,372.599698137,994.92633798,Military,311.184531734,Yes,Yes
2155,Oranges,413.726245278,564.486211451,751.789915492,Healthcare,87.8825257782,Yes,No
2156,Blues,400.915084242,574.994120677,589.590904038,Social,192.522322296,Yes,No
2157,Yellows,443.423350585,618.88797775,634.919248988,Financial,139.27249702,Yes,No
2158,Reds,361.944248488,696.720237611,859.71362956,Environment,252.352181889,Yes,No
2159,Yellows,449.763228262,598.024514191,851.912028986,Social,86.9846435592,Yes,No
2160,Whites,661.046510562,726.120437015,683.91201658,Foreign_Affairs,247.621331569,Yes,Yes
2161,Reds,640.071676604,684.869876372,692.056971005,Environment,102.296854492,Yes,No
2162,Yellows,383.554932846,523.480604612,564.24546243,Social,307.353618813,Yes,No
2163,Greys,444.786907473,597.055322227,716.878383913,Social,12.4298933608,Yes,No
2164,Blues,385.25505079,564.720562167,573.229496873,Environment,44.2682179505,Yes,No
