,Vote,Occupation_Satisfaction,Avg_monthly_expense_when_under_age_21,AVG_lottary_expanses,Most_Important_Issue,Avg_Residancy_Altitude,Looking_at_poles_results,Yearly_ExpensesK,Married,Gender,Voting_Time,Financial_balance_score_(0-1),%Of_Household_Income,Avg_government_satisfaction,Avg_education_importance,Avg_environmental_importance,Avg_Satisfaction_with_previous_vote,Avg_monthly_income_all_years,%Time_invested_in_work,Yearly_IncomeK,Avg_monthly_expense_on_pets_or_plants,Avg_monthly_household_cost,Will_vote_only_large_party,Phone_minutes_10_years,Avg_size_per_room,Weighted_education_rank,%_satisfaction_financial_policy,Garden_sqr_meter_per_person_in_residancy_area,Last_school_grades,Age_group,Number_of_differnt_parties_voted_for,Political_interest_Total_Score,Number_of_valued_Kneset_members,Main_transportation,Occupation,Overall_happiness_score,Num_of_kids_born_last_10_years,Financial_agenda_matters,Most_Important_IssueInt,Looking_at_poles_resultsInt,MarriedInt,GenderInt,Voting_TimeInt,Will_vote_only_large_partyInt,Age_groupInt,Main_transportationInt,OccupationInt,Financial_agenda_mattersInt
9345,Pinks,5,184.816291044,47400.3752415,Military,61.6054303478,No,769.418782953,No,Female,By_16:00,0.26438764832,0.520032654051,9.79093307629,0.275041563436,5.11412590509,6.21467181249,9084.0,19.1441624891,752.077954356,9198.34373824,94284.1658161,Yes,592005.263561,27.4240397162,1132936.60504,49.7183748288,3866.83447869,30,45_and_up,1,1211.15573629,13,Foot_or_bicycle,Hightech,914.687398148,0,Yes,5.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0
9346,Reds,1,623.193852127,81020.0304738,Environment,207.731284042,No,390.023249735,Yes,Male,By_16:00,0.250187797239,0.0311485829297,4.51942649204,2.82207543263,1.12300371984,8.96306308452,8925.0,52.1057475591,677.13223668,5254.49697071,79862.8655288,Yes,152118.135334,26.0217646727,918244.933037,0.190627085976,43370.0176539,90,45_and_up,2,1062.81028035,4,Public_or_other,Industry_or_other,828.777884735,0,No,1.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,0.0
9347,Oranges,8,594.737965078,79442.2199995,Education,198.245988359,No,400.725485832,Yes,Female,By_16:00,0.504871034063,0.581253874116,1.69723025989,8.83256959263,0.340143556241,7.74605158018,6537.0,24.410334439,572.760254316,5641.31888094,69224.1547431,Yes,160580.914995,23.9324101234,657240.69121,77.0042155636,39509.717889,100,Below_30,2,916.230715266,3,Public_or_other,Services_or_Retail,721.347875597,0,No,0.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0
9348,Yellows,4,568.781132914,65583.7086992,Environment,189.593710971,No,345.917110664,Yes,Male,By_16:00,0.00342962681316,0.45520595042,3.63040359458,1.76523761591,8.77242833143,4.56113605993,6507.0,56.2516339822,538.675383105,4536.52187285,63824.6866078,Yes,119658.64745,23.2093813598,581343.908841,99.3447122164,36145.3689509,90,45_and_up,3,842.22705756,7,Car,Services_or_Retail,645.655003398,0,No,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0
9349,Yellows,4,717.531521263,99897.9241544,Environment,239.177173754,No,417.673319683,Yes,Male,By_16:00,0.773720703553,0.732592979912,5.53996462375,6.59723683028,5.96928050974,0.921099332627,4207.0,48.5587062314,602.370290035,5381.4737769,70043.000067,Yes,174451.001975,24.5432330803,726769.037711,74.8360893223,57454.8976189,90,Below_30,3,904.616471903,17,Public_or_other,Hightech,641.431757806,0,No,1.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0,0.0
9350,Blues,8,563.113853362,83927.8481125,Education,187.704617787,No,447.127242269,Yes,Male,By_16:00,0.577346429927,0.0663971758913,1.77179440856,9.2343296879,5.89561861707,8.53398933541,7622.0,93.9267380862,591.976873862,5655.22617042,68861.0112258,Yes,199922.770779,24.3305748773,701934.787278,40.9829093609,35430.7281565,100,Below_30,4,879.7027411,7,Motorcycle_or_truck,Services_or_Retail,604.421660794,0,No,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,0.0
9351,Greys,8,29.4447823256,5889.75390714,Social,9.81492744187,No,600.081247877,No,Female,After_16:00,0.591728643747,0.254599405918,5.89585902868,9.09332537791,8.88399194926,1.73665595008,6638.0,88.6711798143,578.291376848,7157.39523247,70990.6819912,Yes,360097.504054,24.0476896364,670083.479131,62.961375108,116.147728131,70,Below_30,0,896.252768938,2,Motorcycle_or_truck,Hightech,631.564809975,3,No,7.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0
9352,Reds,10,33.7154839199,4259.87104297,Social,11.23849464,No,379.042850439,Yes,Female,After_16:00,0.795109101571,0.305269358447,3.69178426452,3.4612936317,3.61954448046,0.989424625877,5638.0,14.5434095524,709.972481746,5210.37346788,82330.6287149,Yes,143673.482469,26.6453088131,1009340.85347,92.0848468551,147.542256412,70,30-45,0,1091.85999074,7,Foot_or_bicycle,Public_Sector,829.96094425,6,No,7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0
9353,Yellows,6,973.257609589,129297.262569,Education,324.419203196,No,398.549966509,Yes,Female,By_16:00,0.747801778605,0.31828282238,8.37109254207,0.873896963894,3.58731948538,6.58835499315,5678.0,57.0993121481,636.322909327,5258.14548374,72009.8013968,Yes,158842.075804,25.2254417073,810845.22328,24.821762857,105582.238606,100,Below_30,1,924.037337218,15,Motorcycle_or_truck,Student_or_Unemployed,622.983444346,0,No,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,4.0,0.0
9354,Oranges,3,540.369943124,69512.0022456,Education,180.123314375,No,385.91340875,Yes,Male,After_16:00,0.0232375299092,0.721584139625,6.78383362014,7.48321462655,9.05850621406,2.3482301645,4642.0,78.5364766605,602.593680442,5064.32144838,72637.3858077,Yes,148929.159053,24.5477836157,727411.129669,41.9419011101,32634.5316957,100,45_and_up,2,969.390075525,10,Motorcycle_or_truck,Services_or_Retail,776.928844506,0,No,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,3.0,0.0
9355,Yellows,8,36.5252017265,5799.01971311,Environment,12.1750672422,No,476.302889978,Yes,Female,After_16:00,0.0694462433457,0.137625855161,9.93460956728,8.90984703554,8.00515338778,9.43735936889,7251.0,30.3032606142,604.394713728,5971.81832724,71287.067188,Yes,226864.443001,24.5844404803,731717.388113,78.2517964486,170.407329593,90,45_and_up,1,914.158160922,17,Car,Public_Sector,645.14525914,2,No,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0
9356,Oranges,2,600.780842064,74484.505427,Financial,200.260280688,No,371.938485111,Yes,Male,By_16:00,0.575677140849,0.126748088747,6.49924248923,8.24270028155,5.50765914377,8.07532529114,6484.0,15.3984637698,590.311511996,4900.0078751,71191.3014027,Yes,138338.236707,24.2963271298,698084.406362,78.2143131597,40314.4403019,60,45_and_up,3,952.026952702,13,Motorcycle_or_truck,Services_or_Retail,767.10548679,0,No,2.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,0.0
9357,Greys,1,585.336885736,83905.5724661,Environment,195.112295245,No,430.03734009,Yes,Female,After_16:00,0.12294803164,0.731874966295,9.00093554286,2.45504659368,4.90022807149,9.5776676666,9969.0,62.9015598446,608.843371995,5518.06014489,73105.7959257,Yes,184932.113872,24.6747517109,742563.483689,96.2554820348,38273.9200512,90,Below_30,3,962.434320643,11,Motorcycle_or_truck,Services_or_Retail,742.943103677,0,No,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0
9358,Oranges,9,777.28706671,110781.962068,Education,259.095688903,No,427.571614709,Yes,Male,After_16:00,0.121478456073,0.493238743162,6.17343659047,9.660172367,5.35768901696,0.720241237432,6988.0,95.1318848412,600.059290488,5475.83472806,72266.3073969,Yes,182817.485705,24.49610766,721318.69524,10.8788899379,67399.6716972,100,45_and_up,2,952.220233949,12,Public_or_other,Student_or_Unemployed,788.352886362,0,No,0.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,4.0,0.0
9359,Yellows,6,136.217676529,18697.0413717,Healthcare,45.4058921765,No,411.775663366,Yes,Female,After_16:00,0.196052613202,0.847211187473,1.02272896329,2.31583615066,0.767624774016,4.06046103453,5513.0,83.7325720815,582.804986028,5283.36660572,67092.0885495,Yes,169559.19694,24.1413542708,680330.622767,21.1001818301,2117.10093652,80,30-45,2,858.473866589,1,Public_or_other,Services_or_Retail,585.543625655,2,No,4.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0
9360,Greys,1,368.370098117,56224.1662995,Healthcare,122.790032706,No,457.888682497,Yes,Male,After_16:00,0.720704430714,0.128237571102,0.529569413047,4.95714854449,6.61116370698,5.07105564931,4807.0,57.1252397262,589.344625298,5757.57607557,71562.3647118,Yes,209662.045559,24.2764211798,695845.13677,83.6597173242,15210.1821646,80,Below_30,2,937.735706789,8,Foot_or_bicycle,Hightech,723.073351542,0,No,4.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0
9361,Oranges,1,551.795111208,78147.1229795,Environment,183.931703736,No,424.87032628,Yes,Female,By_16:00,0.458569390466,0.553625020897,8.44117899425,0.782424518839,4.92011371301,0.894295377657,5421.0,95.8950584056,575.241608122,5399.18647904,71008.32681,Yes,180514.794153,23.9841949651,663013.129349,18.6353753554,34024.803343,90,45_and_up,1,946.426275884,5,Motorcycle_or_truck,Industry_or_other,772.443591891,1,No,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0
9362,Yellows,6,555.053566299,82684.9512768,Environment,185.017855433,No,446.902549396,Yes,Female,After_16:00,0.0840605993289,0.0476829868276,7.55558612058,3.99197885767,0.248457312118,7.5840485841,5693.0,69.2182738101,478.010931583,5425.04735713,62791.6469467,Yes,199721.888657,21.8634611071,458182.909587,80.4437765386,34426.6246844,90,Below_30,3,843.452899459,7,Foot_or_bicycle,Student_or_Unemployed,737.10561219,0,No,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,4.0,0.0
9363,Greens,9,406.233083812,31910.3817878,Other,135.411027937,No,235.655708947,Yes,Male,By_16:00,0.515246814815,0.49494558177,4.33315590257,5.21776865236,4.11449791165,3.58070901595,9659.0,59.3786897138,575.497229212,3507.55154789,50702.0017593,Yes,55533.6131592,23.9895233219,662668.302429,56.7098922096,18481.557515,50,45_and_up,2,555.775606974,12,Car,Student_or_Unemployed,28.5250595771,0,Yes,6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0
9364,Whites,7,451.311179725,147320.217736,Foreign_Affairs,150.437059908,No,979.281420587,No,Female,After_16:00,0.00253533897921,0.453049262287,8.7400832749,2.74070939515,1.36970435036,7.05850465456,6993.0,10.0624237908,996.759768431,11786.3337427,119036.11947,Yes,958992.100706,31.5715024734,1989034.0296,17.3529667081,22791.7460538,40,45_and_up,2,1487.35006072,6,Car,Public_Sector,984.676254153,1,Yes,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1.0
9365,Reds,3,494.465113247,105097.102254,Environment,164.821704416,No,637.641156704,No,Male,By_16:00,0.259094100911,0.337939533405,8.49100236082,5.25556622306,8.91578804702,8.48389641382,7238.0,25.3085171804,666.022535559,7708.45663816,80290.2767653,Yes,406586.244723,25.807412415,888522.65839,84.2193154385,27341.0159509,90,30-45,3,1014.67514238,5,Foot_or_bicycle,Services_or_Retail,702.981489418,2,No,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0
9366,Reds,2,213.83950029,28662.1677793,Healthcare,71.27983343,No,402.107670572,Yes,Male,By_16:00,0.138819518732,0.0565414770972,0.960229954217,8.04718789179,1.32487829775,3.45529369544,4960.0,28.9274459705,717.739017701,5456.55474112,83909.5167098,Yes,161690.578733,26.7906516849,1031565.24903,4.02648462914,5162.09448724,80,30-45,1,1113.44903286,14,Foot_or_bicycle,Hightech,854.54629974,0,No,4.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0
9367,Yellows,9,743.174618678,102232.777681,Education,247.724872893,No,412.686770156,Yes,Female,By_16:00,0.669289644342,0.143391773105,1.93392289104,3.32163782325,8.69333061622,0.766526050866,5077.0,10.173922102,616.924686517,5360.71707459,71293.7306157,Yes,170310.370262,24.8379686471,762263.697507,87.8838149598,61625.3375226,100,45_and_up,2,920.9374297,20,Motorcycle_or_truck,Services_or_Retail,648.873069639,3,No,0.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,0.0
9368,Greens,7,152.79683159,26158.4521176,Other,50.9322771966,No,513.592824775,No,Female,By_16:00,0.865239496808,0.349272462307,8.10281484621,1.55125975842,5.4235334578,3.85568000609,3781.0,36.2503843149,902.361095817,6940.65043938,91285.9651213,Yes,263777.58966,30.0393258216,1629485.38294,55.4204452084,2655.02913763,50,Below_30,1,1088.83208251,17,Public_or_other,Services_or_Retail,450.695627602,0,Yes,6.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0
9369,Blues,1,253.734972011,36369.5710969,Environment,84.5783240036,No,430.010543781,Yes,Male,After_16:00,0.883025089977,0.626910744235,2.22405056935,8.84907888249,9.34512375621,1.56141533051,4143.0,80.6958267232,566.038899645,5432.1832371,66033.9829684,Yes,184909.067763,23.7915720297,641824.460268,97.0014346298,7248.07121527,90,Below_30,3,844.625015201,9,Motorcycle_or_truck,Student_or_Unemployed,584.377902285,0,No,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,4.0,0.0
9370,Blues,3,399.563559998,51897.9177677,Healthcare,133.187853333,No,389.659540785,Yes,Female,By_16:00,0.921274785884,0.911148768151,6.74913196126,6.59425267717,6.31344589405,0.23283836199,5043.0,72.3397576483,573.016411868,5042.62823159,66157.6691935,Yes,151834.557725,23.9377612125,657690.586693,54.8564324621,17882.1921287,80,30-45,3,852.336030209,18,Car,Student_or_Unemployed,595.310610898,1,No,4.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0
9371,Blues,5,182.122728175,25316.8682451,Environment,60.7075760583,No,417.029799062,Yes,Female,By_16:00,0.565194407944,0.124218251323,9.25760591868,7.27828950621,4.14469053037,6.34708870901,5060.0,84.1554291546,600.309555262,5370.91710114,69553.6243099,Yes,173913.853306,24.5012153834,721797.952045,84.86527598,3756.11736693,90,Below_30,0,895.88056453,15,Public_or_other,Services_or_Retail,627.797969777,2,No,1.0,0.0,1.0,0.0,1.0,1.0,2.0,3.0,3.0,0.0
9372,Reds,7,294.057828707,38229.5617463,Environment,98.0192762356,No,390.020853188,Yes,Male,By_16:00,0.102263184264,0.781042924616,3.94011530792,1.3535885606,9.0316334134,2.78950924287,6822.0,3.00703903195,701.825287667,5303.85910721,82394.6085037,Yes,152116.265921,26.4919853478,986370.456236,61.2637824612,9715.79778999,90,30-45,2,1097.12812653,8,Motorcycle_or_truck,Hightech,852.966564615,0,No,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0
9373,Oranges,1,166.110038572,43030.7775895,Education,55.3700128574,No,777.149496069,No,Female,By_16:00,0.674816142302,0.645313662011,2.20212918473,2.64822201803,0.639994712546,8.59872302739,8511.0,10.7522323029,822.887625512,9417.27021171,94891.4964337,Yes,603961.33924,28.6860179445,1355764.3225,33.9509528363,3131.20833669,100,45_and_up,1,1162.8560943,4,Foot_or_bicycle,Services_or_Retail,689.084563459,1,No,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
9374,Oranges,4,411.92080835,57987.4541676,Education,137.306936117,No,422.319919209,Yes,Female,After_16:00,0.672330188332,0.0196673849132,5.49973673653,4.40613913815,4.76338406326,6.46106063388,7876.0,94.6735415841,589.766652221,5402.73249653,71454.7519696,Yes,178354.11416,24.2851117399,696824.944636,96.5983589413,19000.5016419,100,Below_30,3,944.630265123,15,Motorcycle_or_truck,Services_or_Retail,743.216572406,0,No,0.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,3.0,0.0
9375,Pinks,8,407.336018234,47930.9003977,Other,135.778672745,No,353.007577912,Yes,Male,After_16:00,0.68211616762,0.31610971014,3.32306750817,2.07657249644,5.52874842426,4.08429572824,9018.0,31.120637781,212.015113793,3954.10600671,37984.3984007,Yes,124614.350064,14.5607387791,90916.9575955,43.4784162324,18581.626645,50,45_and_up,2,552.68089222,6,Foot_or_bicycle,Student_or_Unemployed,653.133064029,4,Yes,6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,1.0
9376,Greys,4,459.895011882,72210.5953017,Education,153.298337294,No,471.046174253,Yes,Female,After_16:00,0.442203265615,0.948861816199,7.67544039758,8.30309771001,9.96130686253,2.78213085607,9583.0,99.6150949737,593.994209651,5898.45016183,72332.5653569,Yes,221884.498278,24.3719964232,706869.951139,97.4245324265,23663.6785544,100,30-45,3,947.030789208,16,Foot_or_bicycle,Services_or_Retail,730.662766194,1,No,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0
9377,Greens,5,940.538097526,283251.10794,Foreign_Affairs,313.512699175,No,903.475708274,No,Male,By_16:00,0.86078736838,0.916555719217,0.807392974384,6.10831854632,9.93020132883,8.56561160646,5760.0,20.7265087869,904.640316906,10844.0377166,106117.237038,Yes,816268.355441,30.0772391836,1638461.11316,57.4694199488,98613.7252433,40,Below_30,2,1304.2396092,13,Car,Public_Sector,799.431506312,0,Yes,3.0,0.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0
9378,Yellows,4,21.8423780846,3058.31020327,Social,7.28079269485,No,420.051817357,Yes,Male,By_16:00,0.750229507452,0.250697027193,4.78759019403,1.09811117407,2.05348848598,7.03905654605,8798.0,3.30732860602,584.042316016,5368.6028056,67705.8251339,Yes,176443.529265,24.1669674559,683242.712522,32.5800642138,70.2907349602,70,Below_30,1,868.546721749,5,Car,Industry_or_other,601.806911199,0,No,7.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0
9379,Whites,7,805.731553117,22522.6160131,Military,268.577184372,No,83.8590071071,Yes,Male,After_16:00,0.93911035941,0.621947512729,9.71992689883,2.14987265412,1.65183281526,4.88654085202,7469.0,89.6551331505,111.538011992,1061.66609505,15304.5609331,Yes,7032.33307299,10.5611558076,25190.7898911,42.2092575347,72412.2811497,30,30-45,2,216.507434393,1,Car,Services_or_Retail,215.474645779,0,Yes,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0
9380,Blues,6,178.121454631,36653.3382409,Social,59.3738182105,No,617.33166816,No,Female,After_16:00,0.352982786018,0.167642167769,5.24374747649,3.25056571513,4.85243444331,3.03476532688,4381.0,46.2886707392,647.011899677,7467.34048096,77364.2146436,Yes,381098.388514,25.4364285952,838533.025025,74.6611897601,3594.6241071,70,Below_30,2,972.492231106,3,Public_or_other,Industry_or_other,656.896709161,0,No,7.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0
9381,Yellows,7,101.566296617,18350.1009689,Environment,33.8554322056,No,542.013490107,No,Female,By_16:00,0.90072003915,0.144542717608,3.32116235746,2.90723439073,2.1461382811,4.18786775786,4580.0,16.6919714771,630.130009699,6680.39492047,78948.9095993,Yes,293778.623458,25.1023905176,795519.857802,53.6076766904,1190.04572204,90,Below_30,1,1041.41139017,15,Car,Student_or_Unemployed,840.186064851,0,No,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,4.0,0.0
9382,Oranges,7,603.482618257,80077.1296079,Financial,201.160872752,No,398.075075497,Yes,Female,By_16:00,0.580521421973,0.0865637524985,3.72737593483,2.92635399615,2.83243725076,5.48505059909,6957.0,81.6208509728,591.277285204,5163.30532538,71582.3567355,Yes,158463.765732,24.3161938881,700387.161404,85.6480473885,40676.8575992,60,45_and_up,0,952.672230228,12,Foot_or_bicycle,Services_or_Retail,761.43033199,0,No,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,3.0,0.0
9383,Greens,9,431.586220298,79921.2407738,Foreign_Affairs,143.862073433,No,555.540726382,No,Female,By_16:00,0.783999486128,0.836581537966,3.56716785813,5.44520302676,1.12118389923,7.9450935754,7412.0,1.01728306618,742.737137793,7040.88153941,77090.8471813,Yes,308625.49867,27.2532041748,1104240.17782,64.663088927,20850.1582458,40,Below_30,2,902.88018816,10,Foot_or_bicycle,Hightech,357.725383015,1,Yes,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0
9384,Browns,5,1475.27465328,82027.9477867,Environment,491.758217762,Yes,166.805443862,Yes,Male,By_16:00,0.684822985902,0.468730340712,7.76893845992,9.15397840552,6.83603382902,9.82286255341,7758.0,26.5837164596,652.446225391,2972.94688941,64300.8885103,No,27824.0561021,25.5430269426,851951.981148,74.9533701688,242327.902954,90,45_and_up,4,805.392971875,7,Car,Public_Sector,403.021649273,0,No,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0
9385,Yellows,6,789.785508125,136154.446372,Social,263.261836042,No,517.182620995,No,Female,By_16:00,0.763761851704,0.411429196363,0.18997883657,8.32668191986,0.171752774622,8.74546087114,6833.0,88.9004057972,537.604519873,6247.0352497,69584.3536082,Yes,267477.863459,23.1863002627,579337.634694,20.4155795509,69580.0561522,70,45_and_up,1,922.168579146,12,Foot_or_bicycle,Public_Sector,773.212498323,0,No,7.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0
9386,Oranges,3,820.698261144,121147.436269,Environment,273.566087048,No,442.845228283,Yes,Female,After_16:00,0.166514539393,0.191287764814,8.16178282024,1.31272094324,4.74171399837,4.67776193283,3442.0,86.6520801093,579.462932672,5587.37814818,71928.9885048,Yes,196111.896213,26.718425722,672791.929607,49.4710399304,75121.9700698,90,45_and_up,0,958.053010282,15,Motorcycle_or_truck,Hightech,784.503696096,1,No,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
9387,Whites,9,281.740810745,48696.6904925,Military,93.9136035818,No,518.526482163,No,Female,By_16:00,0.324540073052,0.216311122989,0.691334309522,2.66748146387,1.46479203831,4.12749964511,3098.0,33.2732239272,976.045923694,7137.35666902,109407.931246,Yes,268869.712704,31.2417336858,1906838.48233,78.2011249568,8923.6785413,30,45_and_up,4,1419.62674376,11,Car,Student_or_Unemployed,978.665528441,0,Yes,5.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0
9388,Blues,2,145.289706601,30946.4896223,Environment,48.4299022005,No,638.995501048,No,Female,By_16:00,0.830098148203,0.320375670213,8.02854180569,5.36015486578,1.08612956014,6.80976130301,3137.0,36.0571616329,680.877892196,7751.71079487,81365.7953952,Yes,408315.25036,26.0936370059,928535.474989,3.29803025816,2403.88532935,90,30-45,1,1025.22531616,4,Motorcycle_or_truck,Hightech,697.071326163,0,No,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0
9389,Yellows,8,757.230707494,104821.212062,Financial,252.410235831,No,415.281146253,Yes,Female,After_16:00,0.688375863247,0.576984998072,7.75160287973,7.59202969028,2.68871534616,4.95585348457,7388.0,88.8466140255,597.812618924,5348.43670038,69055.9779005,Yes,172458.430433,24.4502069301,715801.274484,53.6545266863,63973.3373883,60,45_and_up,2,887.628795575,12,Foot_or_bicycle,Student_or_Unemployed,616.138647835,0,No,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,4.0,0.0
9390,Whites,4,667.929994787,159326.841567,Foreign_Affairs,222.643331596,No,715.614702785,No,Male,By_16:00,0.192847764585,0.154575757682,1.7044627713,8.34917753236,8.76335157081,5.68819686072,8066.0,91.9707727619,805.103248574,8766.353525,93505.2731852,Yes,512104.402843,28.3743413769,1297844.25136,18.7197409803,49802.6964355,40,30-45,2,1164.23185817,12,Motorcycle_or_truck,Public_Sector,736.154928345,1,Yes,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0
9391,Blues,10,132.802285627,25970.0378358,Education,44.2674285423,No,586.662444397,No,Male,After_16:00,0.590220680926,0.0646007179748,1.26997858286,4.48058273643,5.46845301287,6.02653029142,6700.0,59.9243645091,644.177221985,7154.97888794,76962.7536474,Yes,344172.823666,25.380646603,831197.219282,75.203191163,2013.87265829,100,Below_30,2,974.41083844,15,Car,Industry_or_other,671.970188427,0,No,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.0
9392,Blues,7,744.73399857,143410.208753,Environment,248.24466619,No,577.697039595,No,Female,After_16:00,0.51986642601,0.631609044503,2.38912600093,5.63597072614,3.55021773139,8.22788892779,7175.0,4.88860914484,643.334100381,7063.63859671,76336.8823334,Yes,333733.869557,25.3640316271,828999.544057,11.0296828672,61883.658958,90,30-45,2,963.929190603,15,Public_or_other,Industry_or_other,654.317592603,0,No,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,0.0
